datetime,PV voltage,PV current,PV power L,PV power H,battery voltage,battery current,battery power L,battery power H,load voltage,load current,load power,battery percentage
2020-09-13 14:03:16.221729,18.19,0.1,1.86,0.0,14.37,0.13,1.86,0.0,14.37,0.0,0.0,1.0
2020-09-13 14:05:16.444916,17.62,0.09,1.71,0.0,14.31,0.12,1.71,0.0,14.31,0.0,0.0,1.0
2020-09-13 14:07:16.663138,16.85,0.1,1.71,0.0,14.32,0.12,1.71,0.0,14.32,0.0,0.0,1.0
2020-09-13 14:09:16.886315,17.27,0.09,1.59,0.0,14.49,0.11,1.59,0.0,14.49,0.0,0.0,1.0
2020-09-13 14:11:17.110918,17.04,0.1,1.71,0.0,14.32,0.12,1.71,0.0,14.32,0.0,0.0,1.0
2020-09-13 14:13:17.327693,16.86,0.1,1.71,0.0,14.32,0.12,1.71,0.0,14.32,0.0,0.0,1.0
2020-09-13 14:15:17.545362,16.3,0.11,1.8,0.0,13.91,0.13,1.8,0.0,13.91,0.0,0.0,1.0
2020-09-13 14:17:17.766797,16.94,0.1,1.73,0.0,14.48,0.12,1.73,0.0,14.48,0.0,0.0,1.0
2020-09-13 14:19:17.971372,17.64,0.09,1.73,0.0,14.46,0.12,1.73,0.0,14.46,0.0,0.0,1.0
2020-09-13 14:21:18.189675,18.34,0.09,1.73,0.0,14.49,0.12,1.73,0.0,14.49,0.0,0.0,1.0
2020-09-13 14:23:18.410617,18.69,0.09,1.74,0.0,14.5,0.12,1.74,0.0,14.5,0.0,0.0,1.0
2020-09-13 14:25:18.629228,18.53,0.09,1.72,0.0,14.34,0.12,1.72,0.0,14.34,0.0,0.0,1.0
2020-09-13 14:27:18.850414,18.29,0.09,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 14:29:19.066848,18.2,0.09,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 14:31:19.280706,18.36,0.09,1.73,0.0,14.49,0.12,1.73,0.0,14.49,0.0,0.0,1.0
2020-09-13 14:33:19.502102,17.8,0.09,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 14:35:19.712312,16.91,0.1,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 14:37:19.937532,13.47,0.1,1.48,0.0,12.38,0.12,1.48,0.0,12.38,0.0,0.0,0.48
2020-09-13 14:39:20.131742,15.09,0.09,1.38,0.0,11.54,0.12,1.38,0.0,11.54,0.0,0.0,0.15
2020-09-13 14:41:20.259503,15.36,0.11,1.7,0.0,14.17,0.12,1.7,0.0,14.17,0.0,0.0,1.0
2020-09-13 14:43:20.381030,15.96,0.1,1.73,0.0,14.47,0.12,1.73,0.0,14.47,0.0,0.0,1.0
2020-09-13 14:45:20.510077,16.11,0.09,1.58,0.0,14.43,0.11,1.58,0.0,14.43,0.0,0.0,1.0
2020-09-13 14:47:20.636623,14.88,0.11,1.64,0.0,13.74,0.12,1.64,0.0,13.74,0.0,0.0,0.97
2020-09-13 14:49:20.763813,15.9,0.1,1.73,0.0,14.49,0.12,1.73,0.0,14.49,0.0,0.0,1.0
2020-09-13 14:51:20.894828,14.71,0.11,1.62,0.0,13.57,0.12,1.62,0.0,13.57,0.0,0.0,0.92
2020-09-13 14:55:24.127558,13.45,0.1,1.35,0.0,12.35,0.11,1.35,0.0,12.35,0.0,0.0,0.45
2020-09-13 14:57:24.280399,12.61,0.08,1.04,0.0,11.56,0.09,1.04,0.0,11.56,0.0,0.0,0.17
2020-09-13 14:59:24.407988,13.56,0.08,1.11,0.0,12.42,0.09,1.11,0.0,12.42,0.0,0.0,0.48
2020-09-13 15:01:24.529177,14.75,0.1,1.49,0.0,13.63,0.11,1.49,0.0,13.63,0.0,0.0,0.93
